,Text-based search,Browsing + Categorisation,Context-specific suggestions,Components,Composites,Process composition,Data composition,Automatic UI generation,Webpage composition,Widget composition,Visual UI composition,Textual UI composition,Testing,Debugging,Code generation,Interpretation,Compilation,Spreadsheet,Dialog/form,WYSIWYG,PbD,Drag & drop,Sharing components,Textual DSL,Full language,Forum,Wiki,Public,Private,PbEM,Blackboard,Icon,Textual,Flow diagram component,Explicit control flow,Implicit control flow,Wires,Non-wire graphics,Visual DSL,Flow diagram,Form,Page flow,High,Average,Low,Layman,Domain expert,Technical expert,Advanced user,Consumer/Individual,Enterprise/Organisation,Plain list,Rate component,Composite num downloads,Generic,Context-specific,Domain-specific,Specialised,Mobile,Desktop,Web,Incompatibility prompts,Suggestions,Help,User goal/requirement mapping,VCS,Screencasts,API/component documentation,Tutorials,Discussion forums,Composite ratings,Examples,Level 1,Level 2,Level 3,Level 4,SOAP,REST,RSS,ATOM,Widget,Scraping/DOM,JSON,XML,WSDL,WADL,Triggers,Actions,Filters,Branches,Loops,Tool-level,Composition level,Full automation,Semi-automation,No automation,Service layer,Application layer,Presentation layer,Review composite,Sharing composites,Data flow present,Application,Plug-in,Platform,Webpage/webapp,Component repository,Composite repository,Ad hoc,Fixed,Centralised,Decentralised,Spreadsheet representation,WYSIWYG representation,Textual DSL representation,Full language representation,Explicit data flow,Implicit data flow,Visual DSL representation,Export,Mobile context,Desktop context,Web context,JSON message format,XML message format,Composite description,Composite name,Composite num uses,Composite age,Composite num SNS shares,Upload/Publish composite,Copy composite,Export composite,Rename composite,Save composite,Rate composite,Delete composite,Turn on/off composite,Acquire composite,Set/Edit composite parameters,Share composite on SNS,Edit composite,Execute composite,Activate component,Set/Edit component parameters,Use in composition,Tool documentation,Single composite I&Os,Multiple atomic I&Os,Component names,Assign tags to composite,Component type,Browse + filter/search,Browse list,Text entry,Other recommendations,Composite reviews,No specification,In-app execution,Blog,External help/FAQ,No link,Text editor,No abstraction,Create new app,Dummy test data,Control flow present,Composite Tags,Composite categories,Component requirements/prerequisites,Component input(s),Component output(s)/result(s),Component options,Component example usage,Component icons,Component descriptions,Composite properties,Composite creator,Component version,Composite copyright,Component related actions,Composite notes,Composite location,Component categories,Composite icon,Component num uses,Component age,Component num SNS shares,Component num downloads,Component reviews,Component ratings,Component copyright,Component creator,Component icon,Component notes,Component location,Component tags,Component description,Component name,Component num users,Component num ratings,Form element,SNS support,Composite num ratings,Composite version,View example usage,Import component,Composite num users,Review component,Selecting & customising UI,Extension APIs,UI composition,Low learning curve,Medium learning curve,High learning curve,Framework
Full language representation,0.0120481927711,0,0,0.0120481927711,0.0120481927711,0.0120481927711,0.0120481927711,0,0,0,0,0,0,0,0.0120481927711,0.0120481927711,0,0,0,0,0,0,0,0,0.0120481927711,0.0120481927711,0,0.0120481927711,0,0.0120481927711,0,0.0120481927711,0.0240963855422,0,0.0120481927711,0,0,0,0,0,0,0,0,0,0,0,0,0.0120481927711,0.0120481927711,0.0120481927711,0,0,0,0.0120481927711,0,0,0.0120481927711,0,0.0120481927711,0,0.0120481927711,0.0120481927711,0.0120481927711,0.0120481927711,0,0,0,0.0120481927711,0.0120481927711,0.0120481927711,0,0.0120481927711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120481927711,0.0120481927711,0,0.0120481927711,0.0120481927711,0,0,0,0,0.0120481927711,0,0,0,0,0.0120481927711,0.0240963855422,0.0120481927711,0,0,0.0120481927711,0.0120481927711,0.0120481927711,0,0.0120481927711,0.0120481927711,0,0,0,0,0.0120481927711,0.0120481927711,0,0,0,0.0120481927711,0,0,0.0120481927711,0,0.0120481927711,0.0120481927711,0,0,0.0120481927711,0.0120481927711,0,0,0.0120481927711,0.0120481927711,0,0.0120481927711,0.0120481927711,0.0120481927711,0.0120481927711,0.0120481927711,0.0120481927711,0,0.0120481927711,0.0120481927711,0.0120481927711,0.0120481927711,0.0120481927711,0.0120481927711,0,0,0,0,0.0120481927711,0,0,0,0.0120481927711,0.0120481927711,0.0120481927711,0.0120481927711,0,0.0120481927711,0.0120481927711,0,0,0.0240963855422,0,0,0,0.0120481927711,0.0120481927711,0.0120481927711,0.0120481927711,0.0120481927711,0,0,0.0120481927711,0,0,0,0,0,0.0120481927711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120481927711,0.0120481927711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Explicit data flow,0.0106382978723,0.0106382978723,0.00265957446809,0.0106382978723,0.00531914893617,0.0106382978723,0.0159574468085,0,0,0.00531914893617,0.00265957446809,0,0.00797872340426,0.0132978723404,0.00265957446809,0.0106382978723,0,0,0.0132978723404,0.00265957446809,0,0.00797872340426,0,0.00797872340426,0.00265957446809,0.00797872340426,0,0.00531914893617,0.00265957446809,0.0106382978723,0,0.00265957446809,0.0106382978723,0.0132978723404,0.00531914893617,0.00797872340426,0.0106382978723,0,0.0132978723404,0.00797872340426,0.00797872340426,0,0,0.00265957446809,0.00531914893617,0,0.00797872340426,0.0106382978723,0.0106382978723,0.0159574468085,0.00265957446809,0,0,0.00531914893617,0,0,0.00797872340426,0.00531914893617,0.00265957446809,0.00531914893617,0.00797872340426,0.0132978723404,0.00265957446809,0.0106382978723,0,0.00265957446809,0.00531914893617,0.0132978723404,0.0106382978723,0.0132978723404,0.00797872340426,0.0132978723404,0,0,0.00797872340426,0.00265957446809,0.00265957446809,0.00531914893617,0.00797872340426,0.00797872340426,0.00265957446809,0,0,0,0,0,0.00265957446809,0.0106382978723,0.00265957446809,0.0106382978723,0.00797872340426,0,0.00265957446809,0,0.0106382978723,0.00265957446809,0,0,0,0,0.00531914893617,0.0265957446809,0.00531914893617,0.00265957446809,0,0.00531914893617,0.0106382978723,0.00531914893617,0.00531914893617,0.00531914893617,0.00531914893617,0.00531914893617,0,0,0,0.00265957446809,0.0159574468085,0,0,0,0.00265957446809,0.00531914893617,0.00265957446809,0.00265957446809,0,0.00531914893617,0.0106382978723,0,0,0.00265957446809,0.00531914893617,0.00265957446809,0,0.00531914893617,0.00797872340426,0.00531914893617,0.00797872340426,0.00265957446809,0.00531914893617,0.00531914893617,0.00265957446809,0.00797872340426,0.00531914893617,0.00797872340426,0.0106382978723,0.0106382978723,0.00797872340426,0.00797872340426,0.00797872340426,0,0.00531914893617,0,0.00531914893617,0.0106382978723,0.00265957446809,0,0,0.00797872340426,0.0106382978723,0.00797872340426,0.00797872340426,0,0.00265957446809,0.00265957446809,0,0,0.0239361702128,0.00797872340426,0,0,0.0106382978723,0.0106382978723,0.0106382978723,0.00531914893617,0.00265957446809,0.00265957446809,0,0.00797872340426,0,0,0,0,0,0.00797872340426,0.00797872340426,0,0.00265957446809,0,0,0,0,0.00265957446809,0.00531914893617,0.00531914893617,0.00265957446809,0.00265957446809,0,0.00797872340426,0.0106382978723,0,0,0.00531914893617,0.00265957446809,0,0.00265957446809,0,0,0,0,0.00265957446809,0.00531914893617,0,0.00265957446809,0.00531914893617,0,0
Implicit data flow,0,0.0104529616725,0.00348432055749,0.0174216027875,0.00696864111498,0.01393728223,0.01393728223,0,0,0,0,0,0.0104529616725,0.00348432055749,0,0.01393728223,0,0,0.01393728223,0,0,0.00348432055749,0,0,0,0,0,0.0104529616725,0,0.0104529616725,0,0.0209059233449,0.01393728223,0,0.0104529616725,0.00348432055749,0,0.0104529616725,0,0,0.01393728223,0,0,0.00696864111498,0.00696864111498,0.00348432055749,0.01393728223,0.01393728223,0.01393728223,0.01393728223,0.00348432055749,0.00696864111498,0,0,0,0.0104529616725,0.00696864111498,0.00348432055749,0,0.00348432055749,0.0209059233449,0,0.00696864111498,0.0104529616725,0,0,0.00348432055749,0.00348432055749,0.00348432055749,0,0,0.0104529616725,0,0.00696864111498,0.0104529616725,0,0,0.00696864111498,0.00348432055749,0.00348432055749,0,0,0.00348432055749,0,0,0,0.00696864111498,0.0174216027875,0,0,0,0.0104529616725,0,0,0.00696864111498,0.00696864111498,0.00348432055749,0,0,0,0.0104529616725,0.0278745644599,0.00348432055749,0,0,0.0104529616725,0.0104529616725,0.00696864111498,0.00348432055749,0.0104529616725,0.0104529616725,0.00348432055749,0,0,0.00348432055749,0,0,0.01393728223,0,0.00348432055749,0,0.00348432055749,0.0104529616725,0.00348432055749,0.00348432055749,0.00696864111498,0.00696864111498,0.00348432055749,0.00348432055749,0,0.00348432055749,0.00348432055749,0.00348432055749,0.0104529616725,0.0104529616725,0,0.00696864111498,0.00696864111498,0.00348432055749,0.00696864111498,0.00696864111498,0.0104529616725,0.00696864111498,0.0104529616725,0.01393728223,0.01393728223,0.0104529616725,0.00348432055749,0.00696864111498,0,0,0.00696864111498,0.00348432055749,0.01393728223,0.00348432055749,0.00348432055749,0,0.0104529616725,0.01393728223,0.00696864111498,0,0.00696864111498,0,0,0,0.00348432055749,0.0278745644599,0,0,0.00348432055749,0.0104529616725,0.0104529616725,0.01393728223,0.00348432055749,0.00696864111498,0.00348432055749,0.00348432055749,0.00348432055749,0.00348432055749,0,0.00696864111498,0,0,0.00696864111498,0,0,0,0,0,0,0,0.00348432055749,0.00348432055749,0.0104529616725,0,0,0,0.00348432055749,0.01393728223,0,0,0.01393728223,0.00696864111498,0,0,0.00348432055749,0.00348432055749,0,0,0,0,0,0,0,0,0
Visual DSL representation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Export,0,0.0102040816327,0,0.0204081632653,0,0.0102040816327,0.0102040816327,0,0,0.0102040816327,0.0102040816327,0,0.0102040816327,0,0,0.0102040816327,0,0,0.0204081632653,0.0102040816327,0,0.0102040816327,0,0,0,0,0,0.0102040816327,0,0.0102040816327,0,0,0,0.030612244898,0.0102040816327,0.0102040816327,0.0102040816327,0,0.0102040816327,0.0102040816327,0.0204081632653,0,0,0,0.0102040816327,0,0.0204081632653,0.0102040816327,0.0204081632653,0.0204081632653,0.0102040816327,0.0102040816327,0,0,0.0102040816327,0.0102040816327,0,0,0,0.0102040816327,0.0204081632653,0,0,0.0102040816327,0,0,0.0102040816327,0,0.0102040816327,0,0,0.0102040816327,0.0102040816327,0.0102040816327,0.0102040816327,0,0,0.0102040816327,0.0102040816327,0.0102040816327,0,0,0,0,0,0,0,0.0102040816327,0,0.0102040816327,0.0102040816327,0,0,0,0,0.0204081632653,0.0102040816327,0,0.0102040816327,0,0.0102040816327,0.0204081632653,0.0102040816327,0,0,0.0102040816327,0.0102040816327,0,0.0102040816327,0.0102040816327,0.0102040816327,0.0102040816327,0,0.0102040816327,0,0,0,0.0102040816327,0,0.0204081632653,0,0,0.0102040816327,0,0.0102040816327,0,0,0,0,0,0,0,0.0102040816327,0,0,0,0,0,0,0,0,0,0,0.0102040816327,0.0102040816327,0.0204081632653,0.0102040816327,0,0,0,0,0,0,0.0204081632653,0.0102040816327,0.0102040816327,0,0,0.0102040816327,0.0102040816327,0.0102040816327,0.0204081632653,0,0.0102040816327,0,0,0.0204081632653,0,0,0,0,0,0.0102040816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102040816327,0,0,0,0,0.0204081632653,0,0,0.0204081632653,0,0,0,0,0.0102040816327,0,0,0,0,0,0,0,0,0
Mobile context,0.00341296928328,0.0102389078498,0,0.0136518771331,0.0102389078498,0.0136518771331,0.00341296928328,0,0,0,0.00341296928328,0,0.00341296928328,0,0.00682593856655,0.0136518771331,0,0,0.0102389078498,0,0,0,0.00341296928328,0,0.00341296928328,0.0102389078498,0.00341296928328,0.0102389078498,0,0.0102389078498,0,0.0238907849829,0.0170648464164,0,0.0136518771331,0,0,0,0,0,0.0102389078498,0,0,0.0102389078498,0,0,0.0102389078498,0.0136518771331,0.0136518771331,0.0136518771331,0,0.00341296928328,0,0.0102389078498,0,0.0102389078498,0.00341296928328,0,0.0136518771331,0,0.00341296928328,0.00341296928328,0.00682593856655,0.00682593856655,0,0,0.00682593856655,0.00682593856655,0.0102389078498,0.00682593856655,0.00341296928328,0.0102389078498,0,0.00682593856655,0.00341296928328,0,0,0,0,0,0,0,0,0,0,0,0.0102389078498,0.0136518771331,0,0.00682593856655,0.00341296928328,0.0102389078498,0,0,0.0102389078498,0.00341296928328,0,0,0,0,0.0102389078498,0.00682593856655,0.0136518771331,0,0,0.00341296928328,0.0136518771331,0.0102389078498,0.0102389078498,0.00341296928328,0.0102389078498,0.00341296928328,0,0,0.00341296928328,0.00341296928328,0.00341296928328,0,0,0,0.0136518771331,0,0,0.00341296928328,0,0.00341296928328,0.0136518771331,0,0.00341296928328,0.00341296928328,0.0102389078498,0,0.00341296928328,0.0136518771331,0.0136518771331,0,0.0136518771331,0.0136518771331,0.0102389078498,0.00682593856655,0.0102389078498,0.0170648464164,0.00341296928328,0.0136518771331,0.0136518771331,0.0136518771331,0.0170648464164,0.00341296928328,0.00341296928328,0.00682593856655,0.00341296928328,0.00682593856655,0.00341296928328,0.00682593856655,0,0.00341296928328,0,0.0136518771331,0.0136518771331,0.0102389078498,0.0136518771331,0.0136518771331,0.00341296928328,0.00341296928328,0.00341296928328,0,0.0238907849829,0.00341296928328,0,0,0.00341296928328,0.00341296928328,0.0136518771331,0.00341296928328,0.0102389078498,0.00341296928328,0,0.0102389078498,0,0,0,0,0,0.0102389078498,0.00341296928328,0,0,0,0,0,0,0,0,0.0204778156997,0,0,0,0.00682593856655,0.0170648464164,0,0,0.00682593856655,0,0,0,0,0,0,0,0,0,0.00341296928328,0,0,0,0
Desktop context,0.00502512562814,0.0100502512563,0,0.0150753768844,0,0.0150753768844,0.0150753768844,0,0,0,0,0,0.0150753768844,0.0150753768844,0,0.0150753768844,0,0,0.00502512562814,0,0,0.0150753768844,0,0.00502512562814,0,0.00502512562814,0,0,0,0.0100502512563,0,0.0100502512563,0.0150753768844,0.0201005025126,0.0100502512563,0.00502512562814,0.0100502512563,0.00502512562814,0.0100502512563,0.0100502512563,0.00502512562814,0,0,0,0.0150753768844,0,0.0100502512563,0.0150753768844,0.0150753768844,0.0150753768844,0,0.00502512562814,0,0,0,0.00502512562814,0.00502512562814,0.00502512562814,0,0.0150753768844,0,0.0100502512563,0,0.00502512562814,0,0,0.00502512562814,0.00502512562814,0,0.00502512562814,0,0.0100502512563,0,0,0.0100502512563,0.00502512562814,0,0,0,0,0,0,0,0,0,0,0,0.0150753768844,0,0.0100502512563,0.00502512562814,0.00502512562814,0.00502512562814,0,0.0100502512563,0.00502512562814,0,0,0,0,0,0.0301507537688,0.0100502512563,0.00502512562814,0,0,0.0150753768844,0,0.0150753768844,0,0,0.0150753768844,0,0,0,0,0.0100502512563,0.00502512562814,0,0,0,0.0150753768844,0,0,0,0,0.0150753768844,0,0,0,0,0,0,0.0100502512563,0.0100502512563,0,0.00502512562814,0,0,0.00502512562814,0,0.0100502512563,0.0100502512563,0.00502512562814,0.0150753768844,0.0150753768844,0.0150753768844,0.0100502512563,0.0100502512563,0,0,0,0.0150753768844,0.0150753768844,0.00502512562814,0,0,0.0100502512563,0.0150753768844,0,0.0100502512563,0,0,0,0,0,0.0301507537688,0,0,0.00502512562814,0.0150753768844,0.0150753768844,0.0201005025126,0,0,0.00502512562814,0,0.00502512562814,0.00502512562814,0,0.00502512562814,0,0,0.0100502512563,0.0150753768844,0,0,0,0,0,0,0.0100502512563,0.0100502512563,0.0150753768844,0.00502512562814,0.00502512562814,0,0.00502512562814,0.0150753768844,0,0,0.0100502512563,0,0,0.00502512562814,0,0,0,0,0,0,0,0,0,0,0
Web context,0.00273224043716,0.0109289617486,0.00273224043716,0.016393442623,0.00819672131148,0.0109289617486,0.0109289617486,0,0.00273224043716,0,0,0,0.00819672131148,0.00273224043716,0,0.0136612021858,0,0,0.0136612021858,0,0,0.00546448087432,0.00273224043716,0,0,0.00273224043716,0,0.0136612021858,0,0.00819672131148,0,0.0109289617486,0.00819672131148,0.00273224043716,0.00546448087432,0.00546448087432,0.00273224043716,0.00546448087432,0,0.00273224043716,0.0136612021858,0,0,0.00819672131148,0.00273224043716,0.00546448087432,0.0136612021858,0.0136612021858,0.0136612021858,0.016393442623,0.00546448087432,0.00273224043716,0,0.00273224043716,0.00273224043716,0.00546448087432,0.00819672131148,0.00273224043716,0,0,0.0273224043716,0.00273224043716,0.0109289617486,0.0109289617486,0,0,0.00546448087432,0.00546448087432,0.00819672131148,0.00273224043716,0.00273224043716,0.00819672131148,0,0.00546448087432,0.00819672131148,0,0,0.0109289617486,0.0109289617486,0.0109289617486,0.00273224043716,0,0.00273224043716,0,0,0,0.00546448087432,0.016393442623,0.00273224043716,0.00273224043716,0.00273224043716,0.00546448087432,0,0,0.00819672131148,0.00546448087432,0.00273224043716,0,0.00273224043716,0,0.0109289617486,0.0218579234973,0,0,0,0.0136612021858,0.0109289617486,0.00819672131148,0,0.0136612021858,0.0136612021858,0,0,0.00546448087432,0.00273224043716,0,0.00273224043716,0.00819672131148,0,0.00273224043716,0,0,0.0136612021858,0.00273224043716,0.00273224043716,0.00819672131148,0.00546448087432,0.00273224043716,0.00273224043716,0,0.00546448087432,0.00546448087432,0.00273224043716,0.00546448087432,0.00819672131148,0,0.00819672131148,0.00546448087432,0.00546448087432,0.00546448087432,0.00546448087432,0.00819672131148,0.00546448087432,0.0136612021858,0.0136612021858,0.0136612021858,0.00819672131148,0.00273224043716,0.00546448087432,0,0,0.00546448087432,0,0.0136612021858,0.00273224043716,0.00546448087432,0,0.0109289617486,0.0109289617486,0.00819672131148,0,0.0109289617486,0,0.00273224043716,0,0.00273224043716,0.0218579234973,0.00273224043716,0,0,0.00819672131148,0.00819672131148,0.00819672131148,0.00546448087432,0.00546448087432,0.00273224043716,0.00273224043716,0.00546448087432,0,0,0.00273224043716,0,0,0.00546448087432,0,0,0.00273224043716,0,0,0,0.00273224043716,0,0.00273224043716,0.00546448087432,0,0.00273224043716,0,0.00819672131148,0.0136612021858,0.00273224043716,0.00273224043716,0.0109289617486,0.00819672131148,0,0,0.00273224043716,0.00273224043716,0,0,0,0,0,0.00273224043716,0.00273224043716,0.00273224043716,0
JSON message format,0.00613496932515,0.00613496932515,0,0.0184049079755,0.0122699386503,0.0122699386503,0.0122699386503,0,0,0,0,0,0.00613496932515,0,0.00613496932515,0.0122699386503,0,0,0.00613496932515,0,0,0,0,0,0.00613496932515,0.00613496932515,0,0.0122699386503,0,0.0122699386503,0,0.0184049079755,0.0184049079755,0,0.0122699386503,0,0,0.00613496932515,0,0,0.00613496932515,0,0,0.00613496932515,0,0,0.00613496932515,0.0122699386503,0.0122699386503,0.0122699386503,0.00613496932515,0,0,0.00613496932515,0,0.00613496932515,0.0122699386503,0.00613496932515,0.00613496932515,0,0.0184049079755,0.00613496932515,0.0122699386503,0.0122699386503,0,0,0.00613496932515,0.00613496932515,0.00613496932515,0.00613496932515,0,0.0122699386503,0,0,0.00613496932515,0,0,0.00613496932515,0,0,0,0,0.00613496932515,0,0,0,0.0122699386503,0.0122699386503,0,0.00613496932515,0.00613496932515,0.00613496932515,0,0,0.00613496932515,0.00613496932515,0,0,0,0,0.0122699386503,0.0245398773006,0.00613496932515,0,0,0.0122699386503,0.0122699386503,0.0122699386503,0,0.0122699386503,0.0122699386503,0,0,0,0,0.00613496932515,0.00613496932515,0.00613496932515,0,0,0.00613496932515,0,0.00613496932515,0.0122699386503,0,0.0122699386503,0.00613496932515,0,0,0.00613496932515,0.00613496932515,0.00613496932515,0,0.0122699386503,0.0122699386503,0,0.0122699386503,0.0122699386503,0.00613496932515,0.00613496932515,0.0122699386503,0.0122699386503,0.00613496932515,0.0122699386503,0.0122699386503,0.0122699386503,0.0122699386503,0.00613496932515,0.0122699386503,0,0,0.00613496932515,0,0.0184049079755,0,0,0,0.0122699386503,0.0122699386503,0.0122699386503,0.00613496932515,0,0.00613496932515,0.00613496932515,0,0.00613496932515,0.0245398773006,0,0,0,0.0122699386503,0.0122699386503,0.0122699386503,0.00613496932515,0.0122699386503,0,0,0.00613496932515,0,0,0,0,0,0.00613496932515,0,0,0,0,0,0,0,0,0.00613496932515,0,0,0,0,0.00613496932515,0.0122699386503,0,0,0,0.00613496932515,0,0,0,0,0,0,0,0,0,0,0,0,0
XML message format,0,0,0,0.0185185185185,0,0.0185185185185,0.0185185185185,0,0,0,0,0,0.0185185185185,0,0,0.0185185185185,0,0,0.037037037037,0,0,0,0,0,0,0,0,0.0185185185185,0,0,0,0,0,0,0,0.0185185185185,0,0,0,0,0.037037037037,0,0,0,0.0185185185185,0,0.0185185185185,0.0185185185185,0.0185185185185,0.0185185185185,0,0.0185185185185,0,0,0,0.0185185185185,0,0,0,0,0.037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0.0185185185185,0.0185185185185,0,0,0.0185185185185,0.0185185185185,0.0185185185185,0,0,0,0,0,0,0,0.0185185185185,0,0,0,0,0,0,0,0.0185185185185,0.0185185185185,0,0,0,0.0185185185185,0.037037037037,0,0,0,0.0185185185185,0,0,0,0.0185185185185,0.0185185185185,0,0,0,0,0,0,0.0185185185185,0,0.0185185185185,0,0,0.0185185185185,0,0.0185185185185,0,0,0,0,0,0,0,0.0185185185185,0,0,0,0,0,0,0,0,0,0,0.0185185185185,0.0185185185185,0.0185185185185,0,0,0,0,0,0,0,0.0185185185185,0.0185185185185,0,0,0,0.0185185185185,0,0,0.037037037037,0,0,0,0,0.037037037037,0,0,0,0,0,0.0185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185185185185,0,0,0.037037037037,0,0,0,0,0.0185185185185,0,0,0,0,0,0,0,0,0
Composite description,0.00292397660819,0.00877192982456,0.00292397660819,0.0146198830409,0.0116959064327,0.0116959064327,0.0116959064327,0,0,0,0,0,0.00584795321637,0.00292397660819,0.00292397660819,0.0116959064327,0,0,0.00584795321637,0,0,0.00292397660819,0,0,0.00292397660819,0.00584795321637,0,0.0116959064327,0,0.0116959064327,0,0.0146198830409,0.0146198830409,0.00292397660819,0.00877192982456,0.00292397660819,0.00292397660819,0.00584795321637,0,0.00292397660819,0.00584795321637,0,0,0.00877192982456,0,0.00292397660819,0.00877192982456,0.0116959064327,0.0116959064327,0.0146198830409,0.00584795321637,0,0,0.00584795321637,0,0.00292397660819,0.0116959064327,0.00292397660819,0.00292397660819,0,0.0204678362573,0.00584795321637,0.00877192982456,0.0116959064327,0,0,0.00584795321637,0.00877192982456,0.00877192982456,0.00584795321637,0.00292397660819,0.0116959064327,0,0.00292397660819,0.00584795321637,0,0,0.00584795321637,0.00584795321637,0.00584795321637,0,0,0.00292397660819,0,0,0,0.00877192982456,0.0146198830409,0.00292397660819,0.00584795321637,0.00584795321637,0.00584795321637,0,0,0.00877192982456,0.00292397660819,0,0,0,0,0.0116959064327,0.0233918128655,0.00292397660819,0,0,0.0116959064327,0.0116959064327,0.0116959064327,0,0.0116959064327,0.0116959064327,0,0,0,0.00292397660819,0.00292397660819,0.00584795321637,0.00584795321637,0,0,0.00292397660819,0,0.00877192982456,0.00584795321637,0,0.0116959064327,0.00877192982456,0.00292397660819,0.00292397660819,0.00292397660819,0.00877192982456,0.00584795321637,0,0.00877192982456,0.0116959064327,0,0.0116959064327,0.00877192982456,0.00877192982456,0.00877192982456,0.00877192982456,0.0116959064327,0.00584795321637,0.0116959064327,0.0116959064327,0.0116959064327,0.00877192982456,0.00584795321637,0.00877192982456,0,0,0.00584795321637,0,0.0116959064327,0,0.00292397660819,0,0.0116959064327,0.0116959064327,0.0116959064327,0.00292397660819,0,0.00292397660819,0.00292397660819,0,0.00292397660819,0.0233918128655,0.00292397660819,0,0,0.0116959064327,0.0116959064327,0.00877192982456,0.00877192982456,0.00877192982456,0.00292397660819,0.00292397660819,0.00877192982456,0,0,0.00292397660819,0,0,0.00877192982456,0,0,0.00292397660819,0,0,0,0,0,0.00292397660819,0.00584795321637,0,0,0,0.00877192982456,0.0116959064327,0,0,0.00584795321637,0.00877192982456,0,0,0.00292397660819,0,0,0,0,0,0,0.00292397660819,0.00292397660819,0,0
Composite name,0.00298062593145,0.0104321907601,0.00149031296572,0.0134128166915,0.00745156482861,0.0134128166915,0.00894187779434,0,0,0,0.00149031296572,0,0.00745156482861,0.00596125186289,0.00298062593145,0.0134128166915,0,0,0.00745156482861,0,0,0.00596125186289,0.00149031296572,0.00149031296572,0.00149031296572,0.00745156482861,0.00149031296572,0.00745156482861,0,0.0104321907601,0,0.016393442623,0.0149031296572,0.00745156482861,0.0104321907601,0.00298062593145,0.00447093889717,0.00298062593145,0.00298062593145,0.00447093889717,0.00745156482861,0,0,0.00745156482861,0.00447093889717,0.00149031296572,0.0104321907601,0.0134128166915,0.0134128166915,0.0149031296572,0.00149031296572,0.00298062593145,0,0.00596125186289,0,0.00596125186289,0.00596125186289,0.00149031296572,0.00596125186289,0.00447093889717,0.00745156482861,0.00596125186289,0.00447093889717,0.00745156482861,0,0,0.00596125186289,0.00745156482861,0.00745156482861,0.00596125186289,0.00298062593145,0.0104321907601,0,0.00447093889717,0.00596125186289,0.00149031296572,0,0.00149031296572,0.00298062593145,0.00298062593145,0,0,0,0,0,0,0.00596125186289,0.0149031296572,0.00149031296572,0.00745156482861,0.00447093889717,0.00745156482861,0.00149031296572,0,0.0104321907601,0.00298062593145,0,0,0,0,0.00745156482861,0.0178837555887,0.00894187779434,0.00149031296572,0,0.00447093889717,0.0134128166915,0.00745156482861,0.00894187779434,0.00447093889717,0.00745156482861,0.00596125186289,0,0,0.00298062593145,0.00149031296572,0.00596125186289,0.00298062593145,0,0,0.00596125186289,0.00447093889717,0.00298062593145,0.00149031296572,0,0.00447093889717,0.0134128166915,0.00149031296572,0.00298062593145,0.00149031296572,0.00745156482861,0.00149031296572,0.00149031296572,0.0104321907601,0.0119225037258,0,0.0104321907601,0.00745156482861,0.00745156482861,0.00745156482861,0.00596125186289,0.0134128166915,0.00596125186289,0.0104321907601,0.0134128166915,0.0134128166915,0.0134128166915,0.00596125186289,0.00596125186289,0.00298062593145,0.00149031296572,0.00447093889717,0.00596125186289,0.00894187779434,0.00149031296572,0.00298062593145,0,0.0119225037258,0.0134128166915,0.00745156482861,0.00894187779434,0.00596125186289,0.00149031296572,0.00149031296572,0.00149031296572,0,0.0253353204173,0.00298062593145,0,0.00149031296572,0.00894187779434,0.00894187779434,0.0134128166915,0.00447093889717,0.00596125186289,0.00447093889717,0.00149031296572,0.00894187779434,0.00149031296572,0,0.00298062593145,0,0,0.0104321907601,0.00596125186289,0,0.00149031296572,0,0,0,0,0.00298062593145,0.00298062593145,0.016393442623,0.00149031296572,0.00149031296572,0,0.00745156482861,0.0149031296572,0,0,0.00894187779434,0.00298062593145,0,0.00149031296572,0.00149031296572,0,0,0,0,0,0.00149031296572,0.00149031296572,0.00149031296572,0,0
